,id,prices,market_caps,total_volumes
20,liquity-usd,"[1619308800000, 1.0043550125470124]","[1619308800000, 1457434181.80424]","[1619308800000, 32207781.208788965]"
21,liquity-usd,"[1619395200000, 1.0133442295104618]","[1619395200000, 1476462651.8928556]","[1619395200000, 29124788.09798937]"
22,liquity-usd,"[1619481600000, 1.0060337813288496]","[1619481600000, 1459027118.7136457]","[1619481600000, 46155616.61048459]"
23,liquity-usd,"[1619568000000, 1.0058048428738766]","[1619568000000, 1461731352.0704777]","[1619568000000, 34924773.271482825]"
24,liquity-usd,"[1619654400000, 1.0033856993328354]","[1619654400000, 1461474587.6612377]","[1619654400000, 28406785.825583212]"
25,liquity-usd,"[1619740800000, 1.0116079999505083]","[1619740800000, 1485825258.9642568]","[1619740800000, 23557547.456845712]"
26,liquity-usd,"[1619827200000, 1.0152353502639822]","[1619827200000, 1485247852.551694]","[1619827200000, 9057286.812918345]"
27,liquity-usd,"[1619913600000, 1.0059338944041911]","[1619913600000, 1476117093.6551797]","[1619913600000, 14189301.43376782]"
28,liquity-usd,"[1620000000000, 0.9991685925108132]","[1620000000000, 1465436881.8680933]","[1620000000000, 7668512.636800038]"
29,liquity-usd,"[1620086400000, 1.008787927666221]","[1620086400000, 1475701418.026738]","[1620086400000, 43427383.026616685]"
30,liquity-usd,"[1620172800000, 0.9923233986185767]","[1620172800000, 1484842033.0227182]","[1620172800000, 89781253.94051859]"
31,liquity-usd,"[1620259200000, 0.9995351726787332]","[1620259200000, 1498636590.3313951]","[1620259200000, 37189354.04826099]"
32,liquity-usd,"[1620345600000, 0.9933715522596355]","[1620345600000, 1496053119.8431602]","[1620345600000, 38518985.397626914]"
33,liquity-usd,"[1620432000000, 1.0007675451312192]","[1620432000000, 1507863980.9950047]","[1620432000000, 30353223.2180296]"
34,liquity-usd,"[1620518400000, 0.9966188928126777]","[1620518400000, 1516684360.1008625]","[1620518400000, 47215840.68185764]"
35,liquity-usd,"[1620604800000, 0.9974559504720901]","[1620604800000, 1537015580.590769]","[1620604800000, 36802426.153276116]"
36,liquity-usd,"[1620691200000, 0.9983780374825324]","[1620691200000, 1541664249.6725216]","[1620691200000, 47199625.80233226]"
37,liquity-usd,"[1620777600000, 1.0045465298260463]","[1620777600000, 1548501400.3112779]","[1620777600000, 54232776.34078368]"
38,liquity-usd,"[1620864000000, 0.9952878780711596]","[1620864000000, 1551426797.2936988]","[1620864000000, 38541461.51184371]"
39,liquity-usd,"[1620950400000, 0.9991297063825263]","[1620950400000, 1557155051.9718952]","[1620950400000, 66745210.473947935]"
40,liquity-usd,"[1621036800000, 0.9940200311494758]","[1621036800000, 1549839958.624571]","[1621036800000, 27741578.214181498]"
41,liquity-usd,"[1621123200000, 0.988375438622652]","[1621123200000, 1524098319.8387852]","[1621123200000, 40135064.827685446]"
42,liquity-usd,"[1621209600000, 1.007743692588858]","[1621209600000, 1509249191.6262567]","[1621209600000, 67025107.073219135]"
43,liquity-usd,"[1621296000000, 0.9951905601639185]","[1621296000000, 1473807787.3773305]","[1621296000000, 68032958.16850433]"
44,liquity-usd,"[1621382400000, 0.9942611171718435]","[1621382400000, 1440987963.2770896]","[1621382400000, 8683373.378464824]"
45,liquity-usd,"[1621468800000, 0.974116681106667]","[1621468800000, 841975902.8409547]","[1621468800000, 83752140.0687319]"
46,liquity-usd,"[1621555200000, 0.9843574084082192]","[1621555200000, 640772710.2036772]","[1621555200000, 19474695.743348416]"
47,liquity-usd,"[1621641600000, 0.9979740879104677]","[1621641600000, 629441157.1909224]","[1621641600000, 64270683.78619496]"
48,liquity-usd,"[1621728000000, 0.992496797446209]","[1621728000000, 638225837.1532586]","[1621728000000, 22787750.771152318]"
49,liquity-usd,"[1621814400000, 1.0084161057803636]","[1621814400000, 491637436.76919293]","[1621814400000, 87740909.38400686]"
50,liquity-usd,"[1621900800000, 1.0024607675930697]","[1621900800000, 492502193.88978213]","[1621900800000, 15100880.914256383]"
51,liquity-usd,"[1621987200000, 1.0045351551004356]","[1621987200000, 497852955.94212466]","[1621987200000, 12969929.195379956]"
52,liquity-usd,"[1622073600000, 1.0082714667220225]","[1622073600000, 684861899.9470377]","[1622073600000, 27573328.83527847]"
53,liquity-usd,"[1622160000000, 1.0099210674582517]","[1622160000000, 719531597.1597327]","[1622160000000, 14658607.436164524]"
54,liquity-usd,"[1622246400000, 1.0149633509826892]","[1622246400000, 729688775.5473752]","[1622246400000, 15337184.278581383]"
55,liquity-usd,"[1622332800000, 1.0111765570784015]","[1622332800000, 723721414.0670351]","[1622332800000, 5404009.899814509]"
56,liquity-usd,"[1622419200000, 1.0182908635042232]","[1622419200000, 726472857.8237591]","[1622419200000, 14543174.031175684]"
57,liquity-usd,"[1622505600000, 1.0203113082127302]","[1622505600000, 744845140.9858923]","[1622505600000, 8526425.446433987]"
58,liquity-usd,"[1622592000000, 1.0246476477833282]","[1622592000000, 751172500.4259807]","[1622592000000, 12494594.699702475]"
59,liquity-usd,"[1622678400000, 1.0176539779057285]","[1622678400000, 751697719.3569847]","[1622678400000, 14112024.205417043]"
60,liquity-usd,"[1622764800000, 1.024416455388891]","[1622764800000, 762052866.9515461]","[1622764800000, 9779827.701750964]"
61,liquity-usd,"[1622851200000, 1.011174821162518]","[1622851200000, 754020184.8353082]","[1622851200000, 9168640.2669501]"
62,liquity-usd,"[1622937600000, 1.0178738090555555]","[1622937600000, 775506420.4253289]","[1622937600000, 21762739.826443292]"
63,liquity-usd,"[1623024000000, 1.0126488606254744]","[1623024000000, 778669066.3213677]","[1623024000000, 12631424.414125364]"
64,liquity-usd,"[1623110400000, 1.007486483249573]","[1623110400000, 774576268.143077]","[1623110400000, 4800237.699960301]"
65,liquity-usd,"[1623196800000, 1.0095019646976269]","[1623196800000, 773087719.5198]","[1623196800000, 8791659.092145236]"
66,liquity-usd,"[1623283200000, 1.0270116728976282]","[1623283200000, 788307321.5900822]","[1623283200000, 6197272.804418963]"
67,liquity-usd,"[1623369600000, 1.0153132157704847]","[1623369600000, 783293224.0348855]","[1623369600000, 3598588.972014312]"
68,liquity-usd,"[1623456000000, 1.0113676468865564]","[1623456000000, 777135120.0595683]","[1623456000000, 1792090.68109119]"
69,liquity-usd,"[1623542400000, 1.008599424983357]","[1623542400000, 791049353.5783081]","[1623542400000, 5391078.607974895]"
70,liquity-usd,"[1623628800000, 1.0098245064611124]","[1623628800000, 787833067.5919148]","[1623628800000, 8406475.054841464]"
71,liquity-usd,"[1623715200000, 1.0132498990194256]","[1623715200000, 791026120.6053058]","[1623715200000, 4936649.391635436]"
72,liquity-usd,"[1623801600000, 1.0099953333176181]","[1623801600000, 797919917.5355256]","[1623801600000, 24201380.869526938]"
73,liquity-usd,"[1623888000000, 1.0028691806017946]","[1623888000000, 796184979.1140304]","[1623888000000, 9054024.071751604]"
74,liquity-usd,"[1623974400000, 1.0120128736118323]","[1623974400000, 799879396.4099447]","[1623974400000, 5095086.231156213]"
75,liquity-usd,"[1624060800000, 1.0195099188543788]","[1624060800000, 787303830.3190973]","[1624060800000, 23735547.885607462]"
76,liquity-usd,"[1624147200000, 1.0063536727688367]","[1624147200000, 786208670.530525]","[1624147200000, 8775985.924730023]"
77,liquity-usd,"[1624233600000, 1.0175963626000022]","[1624233600000, 792330297.1940995]","[1624233600000, 6687236.504964777]"
78,liquity-usd,"[1624320000000, 1.0115114014575735]","[1624320000000, 765942267.7241976]","[1624320000000, 13566910.459948527]"
79,liquity-usd,"[1624406400000, 1.0219728220172817]","[1624406400000, 740909107.6853014]","[1624406400000, 31639225.277567588]"
80,liquity-usd,"[1624492800000, 1.0234251745324412]","[1624492800000, 746513180.2106478]","[1624492800000, 5500287.809202467]"
81,liquity-usd,"[1624579200000, 1.0185831741232938]","[1624579200000, 747555994.218564]","[1624579200000, 2747098.76594094]"
0,mdex,"[1616630400000, 3.0486918691053364]","[1616630400000, 380672576.7922226]","[1616630400000, 223882295.38574162]"
1,mdex,"[1616716800000, 2.887017586346068]","[1616716800000, 360315018.59624916]","[1616716800000, 181291296.94341588]"
2,mdex,"[1616803200000, 2.96839895344532]","[1616803200000, 370905302.2699777]","[1616803200000, 203063487.4808248]"
3,mdex,"[1616889600000, 3.0620317619409736]","[1616889600000, 381731408.0052753]","[1616889600000, 246748338.5207919]"
4,mdex,"[1616976000000, 3.182206320574202]","[1616976000000, 395660355.4969641]","[1616976000000, 317397371.01441]"
5,mdex,"[1617062400000, 3.574296822502638]","[1617062400000, 445912518.1404678]","[1617062400000, 418324332.04493606]"
6,mdex,"[1617148800000, 4.102932100390061]","[1617148800000, 511057240.4063769]","[1617148800000, 612625214.692419]"
7,mdex,"[1617235200000, 3.857737140913518]","[1617235200000, 482560012.2894812]","[1617235200000, 409369700.9800626]"
8,mdex,"[1617321600000, 3.9435549457643906]","[1617321600000, 486466535.20020443]","[1617321600000, 541629878.5664155]"
9,mdex,"[1617408000000, 3.9088572665324994]","[1617408000000, 488559686.5106957]","[1617408000000, 403901230.35136956]"
10,mdex,"[1617494400000, 3.597755271761267]","[1617494400000, 449949906.79274946]","[1617494400000, 287059285.5966808]"
11,mdex,"[1617580800000, 3.6002941824517194]","[1617580800000, 449401847.1055867]","[1617580800000, 291693742.988864]"
12,mdex,"[1617667200000, 3.982573619467504]","[1617667200000, 499362606.99161196]","[1617667200000, 551492245.5597423]"
13,mdex,"[1617753600000, 4.27277111523698]","[1617753600000, 534026868.90482783]","[1617753600000, 614274005.4918559]"
14,mdex,"[1617840000000, 3.747701196420488]","[1617840000000, 470307389.8892243]","[1617840000000, 437783745.7379632]"
15,mdex,"[1617926400000, 4.217917321914502]","[1617926400000, 526155635.8331806]","[1617926400000, 551084612.6325023]"
16,mdex,"[1618012800000, 4.131995890706744]","[1618012800000, 515957200.9537245]","[1618012800000, 365887923.1561492]"
17,mdex,"[1618099200000, 4.068126455147715]","[1618099200000, 507355421.1613518]","[1618099200000, 356300441.51852953]"
18,mdex,"[1618185600000, 4.0391229483725715]","[1618185600000, 504428661.0965718]","[1618185600000, 312494433.1504298]"
19,mdex,"[1618272000000, 4.039719214688171]","[1618272000000, 504766882.5649738]","[1618272000000, 425148248.1872275]"
20,mdex,"[1618358400000, 3.833769110880538]","[1618358400000, 478873675.5672645]","[1618358400000, 346115413.0032933]"
21,mdex,"[1618444800000, 3.7663230336201963]","[1618444800000, 470218742.3003352]","[1618444800000, 363511866.87263095]"
22,mdex,"[1618531200000, 3.733581305689919]","[1618531200000, 466937300.9781728]","[1618531200000, 302968792.44378805]"
23,mdex,"[1618617600000, 3.593944190723272]","[1618617600000, 450467089.9650644]","[1618617600000, 418736721.9546583]"
24,mdex,"[1618704000000, 3.3597679363000856]","[1618704000000, 419914545.60146075]","[1618704000000, 291020427.49320745]"
25,mdex,"[1618790400000, 3.0863621760580306]","[1618790400000, 387063321.68053585]","[1618790400000, 351956294.52705526]"
26,mdex,"[1618876800000, 2.9910301597925337]","[1618876800000, 373717480.2358652]","[1618876800000, 264731302.90799004]"
27,mdex,"[1618963200000, 3.143011789779076]","[1618963200000, 393205039.4953028]","[1618963200000, 331194825.53157085]"
28,mdex,"[1619049600000, 3.173345217654567]","[1619049600000, 396917332.7983372]","[1619049600000, 314042998.7012668]"
29,mdex,"[1619136000000, 2.985050337341702]","[1619136000000, 372291476.5915344]","[1619136000000, 275603913.9191809]"
30,mdex,"[1619222400000, 2.8017071599641103]","[1619222400000, 349275565.9167633]","[1619222400000, 275244208.76750016]"
31,mdex,"[1619308800000, 2.639000310880164]","[1619308800000, 329837885.1079888]","[1619308800000, 192219508.14937687]"
32,mdex,"[1619395200000, 2.6100810977745375]","[1619395200000, 325764738.1946965]","[1619395200000, 53866109.63130932]"
33,mdex,"[1619481600000, 2.787728044346174]","[1619481600000, 348046467.06763786]","[1619481600000, 244530107.98340583]"
34,mdex,"[1619568000000, 2.8879820251112767]","[1619568000000, 361276433.3143994]","[1619568000000, 258068402.34598073]"
35,mdex,"[1619654400000, 2.821928455293437]","[1619654400000, 352413531.1310169]","[1619654400000, 247284537.57754874]"
36,mdex,"[1619740800000, 3.2164590834137474]","[1619740800000, 401205177.0767357]","[1619740800000, 447222961.2264791]"
37,mdex,"[1619827200000, 3.3632187942643443]","[1619827200000, 421174287.526893]","[1619827200000, 412325512.5780682]"
38,mdex,"[1619913600000, 3.4895109051367075]","[1619913600000, 437753856.1045126]","[1619913600000, 458509823.7714661]"
39,mdex,"[1620000000000, 3.238985079976602]","[1620000000000, 404772024.49117583]","[1620000000000, 352387798.0620233]"
40,mdex,"[1620086400000, 3.1935162716214207]","[1620086400000, 399498867.1318773]","[1620086400000, 340935240.52924]"
41,mdex,"[1620172800000, 2.9236471325749296]","[1620172800000, 367136801.49976605]","[1620172800000, 334523152.98525435]"
42,mdex,"[1620259200000, 3.129397783640682]","[1620259200000, 390660969.0453745]","[1620259200000, 60039798.95894389]"
43,mdex,"[1620345600000, 2.9647714785949426]","[1620345600000, 371178671.74316686]","[1620345600000, 236706082.96274993]"
44,mdex,"[1620432000000, 2.97833543550258]","[1620432000000, 372774866.7418686]","[1620432000000, 76176000.68472593]"
45,mdex,"[1620518400000, 2.9587375223510928]","[1620518400000, 368907708.7871814]","[1620518400000, 65326364.14401038]"
46,mdex,"[1620604800000, 2.92121999629895]","[1620604800000, 363213613.78216714]","[1620604800000, 59808764.27636099]"
47,mdex,"[1620691200000, 2.8214592456025738]","[1620691200000, 351575375.2025543]","[1620691200000, 11892691.202322572]"
48,mdex,"[1620777600000, 3.0499552081731944]","[1620777600000, 379504502.0172884]","[1620777600000, 13508593.729179168]"
49,mdex,"[1620864000000, 2.8482163977291317]","[1620864000000, 364251480.9356718]","[1620864000000, 12344959.499345612]"
50,mdex,"[1620950400000, 2.752297124300953]","[1620950400000, 341756685.5955033]","[1620950400000, 9182098.834462488]"
51,mdex,"[1621036800000, 2.8816634442394213]","[1621036800000, 360263890.45553833]","[1621036800000, 6873390.84806874]"
52,mdex,"[1621123200000, 2.836936548899293]","[1621123200000, 355046784.2932045]","[1621123200000, 9352222.589298313]"
53,mdex,"[1621209600000, 2.7033162303594795]","[1621209600000, 336366996.3451321]","[1621209600000, 7002208.6731996685]"
54,mdex,"[1621296000000, 2.4823365696108626]","[1621296000000, 312072967.7324329]","[1621296000000, 7696674.7059305925]"
55,mdex,"[1621382400000, 2.4150174185834974]","[1621382400000, 300132849.3142116]","[1621382400000, 5959331.42836091]"
56,mdex,"[1621468800000, 1.8449631039610153]","[1621468800000, 231372058.46202978]","[1621468800000, 160154408.5903312]"
57,mdex,"[1621555200000, 2.045234786567109]","[1621555200000, 255168772.24119288]","[1621555200000, 77318303.31683008]"
58,mdex,"[1621641600000, 1.846468646120378]","[1621641600000, 229824183.98828492]","[1621641600000, 82120879.27506028]"
59,mdex,"[1621728000000, 1.8181883407265975]","[1621728000000, 228124619.54659867]","[1621728000000, 45264968.10990718]"
60,mdex,"[1621814400000, 1.7006356175552457]","[1621814400000, 211410219.30583537]","[1621814400000, 50633949.62328555]"
61,mdex,"[1621900800000, 2.1171719828915347]","[1621900800000, 264259483.67539003]","[1621900800000, 228023828.75568834]"
62,mdex,"[1621987200000, 1.9982243550408088]","[1621987200000, 249729552.42088702]","[1621987200000, 86206108.86942737]"
63,mdex,"[1622073600000, 1.9901125970175357]","[1622073600000, 250493458.78708324]","[1622073600000, 51076946.909682214]"
64,mdex,"[1622160000000, 2.0684788357477686]","[1622160000000, 258459593.03602415]","[1622160000000, 131567685.44532634]"
65,mdex,"[1622246400000, 1.9937843108069297]","[1622246400000, 250272203.99776748]","[1622246400000, 38372688.73069172]"
66,mdex,"[1622332800000, 2.1777741744185986]","[1622332800000, 273690417.6284779]","[1622332800000, 128415437.77421969]"
67,mdex,"[1622419200000, 2.147166838934638]","[1622419200000, 267895101.60704195]","[1622419200000, 63842631.80173125]"
68,mdex,"[1622505600000, 2.214213984892729]","[1622505600000, 276363577.77638483]","[1622505600000, 81248812.06396797]"
